canonical_key,original_url,source_pages,asset_name,mime,bytes,width,height,sha256,http,alt_text,dhash,nearest_distance,matched_repo_file,match_basis,wix_dependency,status
"https://static.wixstatic.com/media/c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg/v1/fill/w_361,h_317,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos12.jpg","https://static.wixstatic.com/media/c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg/v1/fill/w_361,h_317,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos12.jpg",/sponsorship,Resized Sponsor logos12.jpg,image/jpeg,19506,361,317,6411ccbb76142e061a6f997e3446b15721af0c41db42570a29d0065974656c02,200,Resized Sponsor logos12.jpg,008af0726aee9000,21,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 21/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_a15141a0f87d40b18d2391f76b47e019~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/David%20Resized.jpg","https://static.wixstatic.com/media/c846e3_a15141a0f87d40b18d2391f76b47e019~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/David%20Resized.jpg",/sponsorship,David Resized.jpg,image/jpeg,23183,361,315,adfdf577dabc4b5448b513b94fac5afcd9343137e0feef762a5b4ada42606245,200,David Resized.jpg,00a2b2b2b2bad200,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_2b1f596dfc2d4ad88f33d5c12d4c992f~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos17.jpg","https://static.wixstatic.com/media/c846e3_2b1f596dfc2d4ad88f33d5c12d4c992f~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos17.jpg",/sponsorship,Resized Sponsor logos17.jpg,image/jpeg,14611,361,315,9572195a34797d320c283662548e0fcfafd39181c3f17ffed3aae8a00a64e8bb,200,Resized Sponsor logos17.jpg,8000becca92c0000,18,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 18/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/bad3dd_82fe7ba025cd4318810b844424d85ad4~mv2.png/v1/fill/w_353,h_197,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Line%20marking%20LCF%20fish.png","https://static.wixstatic.com/media/bad3dd_82fe7ba025cd4318810b844424d85ad4~mv2.png/v1/fill/w_353,h_197,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Line%20marking%20LCF%20fish.png",/sponsorship,Line marking LCF fish.png,image/png,46572,353,197,0777af59e09e3e164e176aa7201bf4bb4604b180cfd4799e5c2dcb1811d56c7b,200,Line marking LCF fish.png,e2b98bdb44d0e0c0,26,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 26/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_d75ac25cd22341c28d185512e8c00f01~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos10.jpg","https://static.wixstatic.com/media/c846e3_d75ac25cd22341c28d185512e8c00f01~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos10.jpg",/sponsorship,Resized Sponsor logos10.jpg,image/jpeg,11987,361,315,5d6d4e27cc5299ecd83c6a45e2cb28a22b5973a9fccd3cab7692f9dc234d13a1,200,Resized Sponsor logos10.jpg,c4d4ccccececd4c4,14,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 14/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_3001cafca72f4f7f80fbdcd9f9e40840~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos4.jpg","https://static.wixstatic.com/media/c846e3_3001cafca72f4f7f80fbdcd9f9e40840~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Resized%20Sponsor%20logos4.jpg",/sponsorship,Resized Sponsor logos4.jpg,image/jpeg,15962,361,315,77f1c73229a843d16a2f29901eb8a15cd24c3da0aad2e24fae47994a51c78856,200,Resized Sponsor logos4.jpg,79697170f030f0d8,15,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 15/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_4cbed2531b0e45f7a63dc8543a295562~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/MR-Logo.jpg","https://static.wixstatic.com/media/c846e3_4cbed2531b0e45f7a63dc8543a295562~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/MR-Logo.jpg",/sponsorship,MR-Logo.jpg,image/jpeg,8196,361,315,8e1d8a7c941427f21c3d05f6b44176e5c6e3b87a4b0f71d16cf8f51d70718377,200,MR-Logo.jpg,0000806642800000,18,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 18/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_95f706bb9ac64b4ab79e08d444e56d4b~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Fridge-Repairs.jpg","https://static.wixstatic.com/media/c846e3_95f706bb9ac64b4ab79e08d444e56d4b~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Fridge-Repairs.jpg",/sponsorship,Fridge-Repairs.jpg,image/jpeg,15145,361,315,68710ce5324e12a778c3c97af803f9389b413cecee5e87037bd70427c6d33bff,200,Fridge-Repairs.jpg,8020808288802080,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_0f97cb15dfce4f66b896d3a39208dfe6~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Shieldguard-Logo.jpg","https://static.wixstatic.com/media/c846e3_0f97cb15dfce4f66b896d3a39208dfe6~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Shieldguard-Logo.jpg",/sponsorship,Shieldguard-Logo.jpg,image/jpeg,16647,361,315,740127db25315f7a9de404ff827468f82f1966ad61f1a8a9f9645f26ee818837,200,Shieldguard-Logo.jpg,f0d4ccccd4c4c871,17,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 17/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_4488d45c1d93450c808c0e937ab9203e~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Best-Embroidery.jpg","https://static.wixstatic.com/media/c846e3_4488d45c1d93450c808c0e937ab9203e~mv2.jpg/v1/fill/w_361,h_315,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Best-Embroidery.jpg",/sponsorship,Best-Embroidery.jpg,image/jpeg,11922,361,315,693daf6f0d2dcbe1cbac2bc4b909ebadc2fc32961d629d1a2c49888e705b5f3a,200,Best-Embroidery.jpg,008291b4f4c83240,16,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 16/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/23872a_70c19482bff5426182eda9ee6fc844ec~mv2.png/v1/fill/w_361,h_315,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Heart%20otlr.png","https://static.wixstatic.com/media/23872a_70c19482bff5426182eda9ee6fc844ec~mv2.png/v1/fill/w_361,h_315,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Heart%20otlr.png",/sponsorship,Heart otlr.png,image/png,39655,361,315,10f35df8e1d78c86056f35708d755223e7ebc9ab2003863b79a5a75f802151fd,200,Heart otlr.png,68aa9ce9cce871b2,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/23872a_5a7011130e6b4c21bc54751b83b21577~mv2.png/v1/fill/w_361,h_315,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Untitled%20design%20(77).png","https://static.wixstatic.com/media/23872a_5a7011130e6b4c21bc54751b83b21577~mv2.png/v1/fill/w_361,h_315,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Untitled%20design%20(77).png",/sponsorship,Untitled design (77).png,image/png,45062,361,315,4c4dc13d2bb2acd48807c5c835ca8cf77d4aa382b5c245ed6335d25f4eb68fc1,200,Untitled design (77).png,4860f0f86142f868,19,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 19/64",YES,UNMATCHED-PROBABLY-MISSING
wix:media/11062b_db208b338f0144aa9f93d2f41c303724f000.jpg,https://static.wixstatic.com/media/11062b_db208b338f0144aa9f93d2f41c303724f000.jpg,/tables-for-pages,11062b_db208b338f0144aa9f93d2f41c303724f000.jpg,image/jpeg,104269,1440,15,0c160c2377260374fb179ee99ac5d69987c016f7f760f415ff40ede5e923573c,200,,9888aab4446f768e,25,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 25/64",YES,UNMATCHED-PROBABLY-MISSING
wix:media/c846e3_6a424a33d0924746ae951b7b3a255389f000.jpg,https://static.wixstatic.com/media/c846e3_6a424a33d0924746ae951b7b3a255389f000.jpg,/tables-for-pages,c846e3_6a424a33d0924746ae951b7b3a255389f000.jpg,image/jpeg,4065,240,240,4a0855a5d9cdd4ce88a15f88b18547a34a2f24a0789c4eaf3328f871f552766d,200,,0000081616161608,25,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 25/64",YES,UNMATCHED-PROBABLY-MISSING
wix:media/9f9c321c774844b793180620472aa4f1.png,https://static.wixstatic.com/media/9f9c321c774844b793180620472aa4f1.png,/tables-for-pages,9f9c321c774844b793180620472aa4f1.png,image/png,14702,47,47,530a71e68ef40397be1db61f3a674001d5d66493b6d35e54de96db59bd5346a4,200,,c817714d4d7917fc,21,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 21/64",YES,UNMATCHED-PROBABLY-MISSING
https://static.wixstatic.com/media/c846e3_9ce8168d39d04429868100cc2c9c1388~mv2.gif,https://static.wixstatic.com/media/c846e3_9ce8168d39d04429868100cc2c9c1388~mv2.gif,/tables-for-pages,News flash.gif,image/gif,1320408,640,360,8e875a22fde54bcdda491a8ea00d2ce03c8449b28ebcf3523560980a55d905ea,200,News flash.gif,0b033b3d23070c0c,25,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 25/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_b5469719eebe4fd48cbe902842c98a51~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_b5469719eebe4fd48cbe902842c98a51~mv2.jpg","https://static.wixstatic.com/media/c846e3_b5469719eebe4fd48cbe902842c98a51~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_b5469719eebe4fd48cbe902842c98a51~mv2.jpg",/tables-for-pages,c846e3_b5469719eebe4fd48cbe902842c98a51~mv2.jpg,image/jpeg,4149,156,137,f01ddff4f7f8e17709d64c87332763c91569490db0cdf5f1af172a11351983de,200,,0030309818ba9e00,20,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 20/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_ca1ec57e69844e318ac248b06b67b1a4~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_ca1ec57e69844e318ac248b06b67b1a4~mv2.jpg","https://static.wixstatic.com/media/c846e3_ca1ec57e69844e318ac248b06b67b1a4~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_ca1ec57e69844e318ac248b06b67b1a4~mv2.jpg",/tables-for-pages,c846e3_ca1ec57e69844e318ac248b06b67b1a4~mv2.jpg,image/jpeg,6977,156,137,706c3283c8a2f64a81a75b2995f2d79cb38590d5906be554bba6b636c21c2738,200,,c8ae8793bad2d2d2,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_4ebe3f8d2f934246b2207e2c99ca3fed~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_4ebe3f8d2f934246b2207e2c99ca3fed~mv2.jpg","https://static.wixstatic.com/media/c846e3_4ebe3f8d2f934246b2207e2c99ca3fed~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_4ebe3f8d2f934246b2207e2c99ca3fed~mv2.jpg",/tables-for-pages,c846e3_4ebe3f8d2f934246b2207e2c99ca3fed~mv2.jpg,image/jpeg,7411,156,137,aa914f9edfd6c62e5ee23040c30d8bd03ad1c009a6c89ab1d1425757be271e98,200,,ccc4d4d4d4ccc4c4,16,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 16/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_5cd9e36249554dc5abfcf84cd995c270~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_5cd9e36249554dc5abfcf84cd995c270~mv2.jpg","https://static.wixstatic.com/media/c846e3_5cd9e36249554dc5abfcf84cd995c270~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_5cd9e36249554dc5abfcf84cd995c270~mv2.jpg",/tables-for-pages,c846e3_5cd9e36249554dc5abfcf84cd995c270~mv2.jpg,image/jpeg,6302,156,137,97690568197f6be3bd274d6612005fab90d47d358adba05fe5b9c084e6dbfd84,200,,80888a8e8eae8caa,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_7c470c2b0e20469b9ec568e7593d7273~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_7c470c2b0e20469b9ec568e7593d7273~mv2.jpg","https://static.wixstatic.com/media/c846e3_7c470c2b0e20469b9ec568e7593d7273~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_7c470c2b0e20469b9ec568e7593d7273~mv2.jpg",/tables-for-pages,c846e3_7c470c2b0e20469b9ec568e7593d7273~mv2.jpg,image/jpeg,5832,156,137,4b7435eee9426e603527dee3e299c534dd76609d02c2c4050f88159da1a81e57,200,,b432616970d0e4c4,18,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 18/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_a1bf7e8f8f3a4c57bbb00c6d62f0a0aa~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_a1bf7e8f8f3a4c57bbb00c6d62f0a0aa~mv2.jpg","https://static.wixstatic.com/media/c846e3_a1bf7e8f8f3a4c57bbb00c6d62f0a0aa~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_a1bf7e8f8f3a4c57bbb00c6d62f0a0aa~mv2.jpg",/tables-for-pages,c846e3_a1bf7e8f8f3a4c57bbb00c6d62f0a0aa~mv2.jpg,image/jpeg,8290,156,137,cb52bdfe66126a350ce551290c1c2de229a01d9ff72b2794f736b07c24d8bf0d,200,,31d8b6f0e8f8f031,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_165aef621d434f71994429ca99f2f1d5~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_165aef621d434f71994429ca99f2f1d5~mv2.jpg","https://static.wixstatic.com/media/c846e3_165aef621d434f71994429ca99f2f1d5~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_165aef621d434f71994429ca99f2f1d5~mv2.jpg",/tables-for-pages,c846e3_165aef621d434f71994429ca99f2f1d5~mv2.jpg,image/jpeg,5084,156,137,ab6d739f7c86e4ebdbe3ab61450bc44c3aa0912b0e008ed4cc63441adc856da5,200,,38606072c8c8b060,18,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 18/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_eb6406839f964c1d92abd05210415a59~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_eb6406839f964c1d92abd05210415a59~mv2.jpg","https://static.wixstatic.com/media/c846e3_eb6406839f964c1d92abd05210415a59~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_eb6406839f964c1d92abd05210415a59~mv2.jpg",/tables-for-pages,c846e3_eb6406839f964c1d92abd05210415a59~mv2.jpg,image/jpeg,6591,156,137,ad2001dfd6ed522e992cc44513d03d7f6ff5fba7fd5853c98819a28875dde7d5,200,,c4f0e8f0ccc6ce84,17,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 17/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_03ef203a2b504f879d8d0faee95e50c9~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_03ef203a2b504f879d8d0faee95e50c9~mv2.jpg","https://static.wixstatic.com/media/c846e3_03ef203a2b504f879d8d0faee95e50c9~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_03ef203a2b504f879d8d0faee95e50c9~mv2.jpg",/tables-for-pages,c846e3_03ef203a2b504f879d8d0faee95e50c9~mv2.jpg,image/jpeg,4262,156,137,36be3d7a9e3a7c4b6da87fb565d2536f955c0d87418ac4fa0abe6311792d290a,200,,0096a898bea28200,19,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 19/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_6e7af57b8b23452c809fb56028b31aa9~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_6e7af57b8b23452c809fb56028b31aa9~mv2.jpg","https://static.wixstatic.com/media/c846e3_6e7af57b8b23452c809fb56028b31aa9~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_6e7af57b8b23452c809fb56028b31aa9~mv2.jpg",/tables-for-pages,c846e3_6e7af57b8b23452c809fb56028b31aa9~mv2.jpg,image/jpeg,10557,156,137,09900ed4725f5eac1f661582b1f529d25b062e913459d761440e812f56e7d7fe,200,,72e0c8ecf9d0ce98,18,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 18/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_cd0928d5a01e4c1b9ae45240b8026965~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_cd0928d5a01e4c1b9ae45240b8026965~mv2.jpg","https://static.wixstatic.com/media/c846e3_cd0928d5a01e4c1b9ae45240b8026965~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_cd0928d5a01e4c1b9ae45240b8026965~mv2.jpg",/tables-for-pages,c846e3_cd0928d5a01e4c1b9ae45240b8026965~mv2.jpg,image/jpeg,4553,156,137,c588e7d79a52d8e2c7f2728c81c2d109bd92c088d4fbdb4ff1e4ae6c037dd0d7,200,,000093d4d28b0008,19,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 19/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg","https://static.wixstatic.com/media/c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg",/tables-for-pages,c846e3_d4e23c794e2249f9b4ff05c153f1a7ed~mv2.jpg,image/jpeg,6277,156,137,caca30801654f0a941e5be8c2dfb576c1efea7ba09c77f929e7d37e0e4497082,200,,008af0726aee9000,21,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 21/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_05c2393874c64dc5a1cba9e6d61a23b4~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_05c2393874c64dc5a1cba9e6d61a23b4~mv2.jpg","https://static.wixstatic.com/media/c846e3_05c2393874c64dc5a1cba9e6d61a23b4~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_05c2393874c64dc5a1cba9e6d61a23b4~mv2.jpg",/tables-for-pages,c846e3_05c2393874c64dc5a1cba9e6d61a23b4~mv2.jpg,image/jpeg,8052,156,137,4c6cb4af2aebe6b75172160b74ae40584c9b1409e54e221574e8c105704ad11a,200,,92ae6e8e4ea6a6a6,21,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 21/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_89aa604666dc4853b1583377ad907df5~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_89aa604666dc4853b1583377ad907df5~mv2.jpg","https://static.wixstatic.com/media/c846e3_89aa604666dc4853b1583377ad907df5~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_89aa604666dc4853b1583377ad907df5~mv2.jpg",/tables-for-pages,c846e3_89aa604666dc4853b1583377ad907df5~mv2.jpg,image/jpeg,4994,156,137,62944347bb4477c9a29067a379be116179bb8984a0f97f55d3fdd04a17280f14,200,,40b070696971ecd0,16,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 16/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_57a3864291dd48cc8dc1324d91a14de1~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_57a3864291dd48cc8dc1324d91a14de1~mv2.jpg","https://static.wixstatic.com/media/c846e3_57a3864291dd48cc8dc1324d91a14de1~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_57a3864291dd48cc8dc1324d91a14de1~mv2.jpg",/tables-for-pages,c846e3_57a3864291dd48cc8dc1324d91a14de1~mv2.jpg,image/jpeg,4737,156,137,a15d52861823885fd05a88b7338df917058564700ccb0eab4ac4ae8b5c2ccf4e,200,,8800cc6b23a60000,22,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 22/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_4f3c8fd5f3d244659f86b7230c10e34d~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_4f3c8fd5f3d244659f86b7230c10e34d~mv2.jpg","https://static.wixstatic.com/media/c846e3_4f3c8fd5f3d244659f86b7230c10e34d~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_4f3c8fd5f3d244659f86b7230c10e34d~mv2.jpg",/tables-for-pages,c846e3_4f3c8fd5f3d244659f86b7230c10e34d~mv2.jpg,image/jpeg,3528,156,137,8f644118910364efd2955f3a21cae9365c3459c6ddc05b5134935292498ece24,200,,a400e4b698009000,23,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 23/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_117f6de0983b4c909bbbccc73ced18b0~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_117f6de0983b4c909bbbccc73ced18b0~mv2.jpg","https://static.wixstatic.com/media/c846e3_117f6de0983b4c909bbbccc73ced18b0~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_117f6de0983b4c909bbbccc73ced18b0~mv2.jpg",/tables-for-pages,c846e3_117f6de0983b4c909bbbccc73ced18b0~mv2.jpg,image/jpeg,7364,156,137,a5fa58b42068912d32dbcaa201920d6dd639cd70ad40e6ac52c3b66726ed42c3,200,,61ccb22b2b8acc71,24,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 24/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_934f1972f7984040aef4d284c369778f~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_934f1972f7984040aef4d284c369778f~mv2.jpg","https://static.wixstatic.com/media/c846e3_934f1972f7984040aef4d284c369778f~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_934f1972f7984040aef4d284c369778f~mv2.jpg",/tables-for-pages,c846e3_934f1972f7984040aef4d284c369778f~mv2.jpg,image/jpeg,5858,156,137,9e2c07d516a1b48a67a81c656ecc33a2794fc7f70e0654976cc8caeaf2b0411c,200,,704d695569289aba,17,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 17/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_6a3d7e9f6c7141f69f2443194e746457~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_6a3d7e9f6c7141f69f2443194e746457~mv2.jpg","https://static.wixstatic.com/media/c846e3_6a3d7e9f6c7141f69f2443194e746457~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_6a3d7e9f6c7141f69f2443194e746457~mv2.jpg",/tables-for-pages,c846e3_6a3d7e9f6c7141f69f2443194e746457~mv2.jpg,image/jpeg,6057,156,137,5cfdf334e295263e70878cdf77f3336e68d35a6625e1778d75cee34508729404,200,,00c49494d0beac00,21,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 21/64",YES,UNMATCHED-PROBABLY-MISSING
"https://static.wixstatic.com/media/c846e3_52d6aa933bc64d7e9200a265329c2e2d~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_52d6aa933bc64d7e9200a265329c2e2d~mv2.jpg","https://static.wixstatic.com/media/c846e3_52d6aa933bc64d7e9200a265329c2e2d~mv2.jpg/v1/fit/w_156,h_138,q_90,enc_avif,quality_auto/c846e3_52d6aa933bc64d7e9200a265329c2e2d~mv2.jpg",/tables-for-pages,c846e3_52d6aa933bc64d7e9200a265329c2e2d~mv2.jpg,image/jpeg,4755,156,137,63e91141c31c06bb84cb2fdb803714b7c82aba37597e90015734f684fb9aae9a,200,,0000c29a98a40000,21,,"unmatched: no SHA-256 match, no filename match, nearest perceptual dHash 21/64",YES,UNMATCHED-PROBABLY-MISSING
